TICKER,YEAR,CALENDAR_YEAR,PERIOD,REVENUE,COST_OF_REVENUE,GROSS_PROFIT,GROSS_PROFIT_RATIO,RESEARCH_AND_DEVELOPMENT_EXPENSES,GENERAL_AND_ADMINISTRATIVE_EXPENSES,SELLING_AND_MARKETING_EXPENSES,SELLING_GENERAL_AND_ADMINISTRATIVE_EXPENSES,OTHER_EXPENSES,OPERATING_EXPENSES,COST_AND_EXPENSES,INTEREST_INCOME,INTEREST_EXPENSE,DEPRECIATION_AND_AMORTIZATION,EBITDA_EARNINGS_BEFORE_INTEREST_TAX_DEPRECATION_AND_AMORITZATION,EBITDA_RATIO,OPERATING_INCOME,OPERATING_INCOME_RATIO,OTHER_INCOME_EXPENSES,INCOME_BEFORE_TAX,INCOME_BEFORE_TAX_RATIO,INCOME_TAX_EXPENSE,NET_INCOME,NET_INCOME_RATIO,EPS_EARNINGS_PER_SHARE,EPS_EARNINGS_PER_SHARE_DILUTED,WEIGHTED_AVERAGE_SHARES_OUTSTANDING,WEIGHTED_AVERAGE_SHARES_OUTSTANDING_DILUTED
BAC,2007,2007,FY,62255000000,0,0,0.0,0,26965000000,2356000000,29321000000,0,0,0,87304000000,52871000000,2844000000,76639000000,1.2310497148823387,0,0.0,0,20924000000,0.3361015179503654,5942000000,14982000000,0.24065536904666293,3.35,3.3,4423579000,4480254000
BAC,2006,2006,FY,69391000000,0,0,0.0,0,25468000000,2336000000,27804000000,0,0,0,78585000000,43994000000,2869000000,78836000000,1.1361127523742272,0,0.0,0,31973000000,0.460765805363808,10840000000,21133000000,0.30454958135781296,4.66,4.59,4526637000,4595896000
BAC,2005,2005,FY,57175000000,0,0,0.0,0,15054000000,1255000000,16309000000,0,0,0,58626000000,27889000000,1768000000,54137000000,0.9468648885002187,0,0.0,0,24480000000,0.42815916047223435,8015000000,16465000000,0.2879755137735024,4.1,4.04,4008688000,4068140000
BAC,2004,2004,FY,51017000000,0,0,0.0,0,13473000000,1349000000,14822000000,0,0,0,43227000000,14430000000,1636000000,37287000000,0.7308740223846953,0,0.0,0,21221000000,0.4159593860869906,7078000000,14143000000,0.27722131838406805,3.76,3.69,3758507000,3823943000
BAC,2003,2003,FY,38827000000,0,0,0.0,0,10446000000,985000000,11431000000,0,0,0,31643000000,10179000000,1107000000,27147000000,0.699178406778788,0,0.0,0,15861000000,0.40850439127411337,5051000000,10810000000,0.27841450536997453,3.635,3.565,2973406000,3030356000
BAC,2002,2002,FY,35124000000,0,0,0.0,0,9682000000,753000000,10435000000,0,0,0,32161000000,11238000000,1104000000,25333000000,0.7212447329461337,0,0.0,0,12991000000,0.3698610636601754,3742000000,9249000000,0.2633242227536727,3.04,2.955,3040084000,3128257191
BAC,2001,2001,FY,35113000000,0,0,0.0,0,9829000000,682000000,10511000000,0,0,0,38293000000,18003000000,1732000000,29852000000,0.8501694529091789,0,0.0,0,10117000000,0.28812690456526074,3325000000,6792000000,0.19343263178879616,2.13,2.09,3189914000,3247368421
BAC,2000,2000,FY,32956000000,0,0,0.0,0,9400000000,621000000,10021000000,0,0,0,43258000000,24816000000,1784000000,38388000000,1.1648258283772301,0,0.0,0,11788000000,0.3576890399320306,4271000000,7517000000,0.22809200145648745,2.28,2.26,3292796000,3323451327
BAC,1999,1999,FY,32546000000,0,0,0.0,0,9308000000,537000000,9845000000,0,0,0,37323000000,19086000000,1917000000,33218000000,1.0206476986419222,0,0.0,0,12215000000,0.3753149388557734,4333000000,7882000000,0.2421802986542125,2.28,2.24,3452012000,3516071429
BAC,1998,1998,FY,31504000000,0,0,0.0,0,9412000000,581000000,9993000000,0,0,0,38588000000,20290000000,1998000000,30336000000,0.962925342813611,0,0.0,0,8048000000,0.25545962417470797,2883000000,5165000000,0.16394743524631794,1.485,1.45,3464114000,3544827586
BAC,1997,1997,FY,13053000000,0,0,0.0,0,3643000000,300000000,3943000000,0,0,0,16579000000,8681000000,865000000,14342000000,1.0987512449245385,0,0.0,0,4796000000,0.36742511300084274,1719000000,3077000000,0.23573124952118288,2.135,2.085,1434900000,1470503597
BAC,1996,1996,FY,10042000000,0,0,0.0,0,0,0,0,0,0,0,13796000000,7467000000,442000000,11543000000,1.1494722166899025,0,0.0,0,3634000000,0.36188010356502687,1259000000,2375000000,0.23650667197769368,2.0,1.96,1180432000,1204081633
BAC,1995,1995,FY,8536000000,0,0,0.0,0,0,0,0,0,0,0,13220000000,7773000000,399000000,11163000000,1.3077553889409559,0,0.0,0,2991000000,0.350398313027179,1041000000,1950000000,0.22844423617619494,1.7825,1.76,1089920000,1103409091
BAC,1994,1994,FY,7807000000,0,0,0.0,0,0,0,0,0,0,0,10529000000,5318000000,406000000,8279000000,1.060458562828231,0,0.0,0,2555000000,0.32727039836044575,865000000,1690000000,0.21647239656718328,1.53,1.515,1098624000,1108910891
BAC,1993,1993,FY,6822000000,0,0,0.0,0,0,0,0,0,0,0,8207000000,3570000000,352000000,6113000000,0.8960715332746995,0,0.0,0,1991000000,0.2918498973907945,690000000,1501000000,0.22002345353268837,1.445,1.43,1031833910,1042657343
BAC,1992,1992,FY,6260000000,0,0,0.0,0,0,0,0,0,0,0,7780000000,3682000000,339000000,5417000000,0.865335463258786,0,0.0,0,1396000000,0.2230031948881789,251000000,1145000000,0.1829073482428115,1.15,1.13,974782609,992035398
